PROB_ID,"TO_CHAR(AP.CREATED_DATE,'MM-DD-YYYYHH24:MI:SS')",SOLVE_HOURS,MICRO,UNIT,STATUS_CHK,PROB_TYPE_CHK,PROB_TYPE_DETAIL,DESCRIPTION
120090,10/14/2014 9:55,,LI06,21,4,HARDWARE,HW Problem,6-2 Holds HV but not triggering
120100,10/14/2014 10:16,0.8,LI18,41,4,HARDWARE,HW Problem,18-4 HV on but not triggering.  Already raised Vres from 6-1 to 6-4 w. no luck
120100,10/14/2014 10:16,1,LI18,41,4,HARDWARE,HW Problem,18-4 HV on but not triggering.  Already raised Vres from 6-1 to 6-4 w. no luck
120105,10/14/2014 11:16,,LI04,41,4,HARDWARE,HW Problem,4-4: PAD Mixer Gain not within expected value.
119814,10/4/2014 16:08,0.75,LI21,71,4,HARDWARE,HW Problem,"21-7: HVR status, no remote reset"
120459,10/25/2014 11:17,,LI03,21,4,HARDWARE,HW Problem,"3-2 PAD phase near mixer null PAD phase readout not working
Please add stub in PAD reference leg."
120721,11/5/2014 11:11,,LI28,31,4,HARDWARE,HW Problem,28-3 DQing current at 0A
120529,10/29/2014 0:45,,LI27,81,4,HARDWARE,HW Problem,"Klys 27-8 keeps mod faulting.  Comes back each time, but, grrr!"
120530,10/29/2014 2:33,0.5,LI20,93,4,HARDWARE,HW Problem,"KLY LI 20 - 3c tripped on ""WGV"" and won't reset."
120557,10/30/2014 2:42,1,LI05,71,4,HARDWARE,HW Problem,"Kly. LI05 - 7 tripped on ""MOD"" fault and won't reset."
120604,10/31/2014 9:56,,LI03,21,4,HARDWARE,HW Problem,Time accounting CATER.  FACET beam temporarily unusable due to (unreleased by EOIC) work on the 3-2 PAD.
120878,11/9/2014 21:30,1,LI23,71,4,HARDWARE,HW Problem,Klys 23-7 has massive AMPL jitter.
120878,11/9/2014 21:30,2,LI23,71,4,HARDWARE,HW Problem,Klys 23-7 has massive AMPL jitter.
120926,11/12/2014 7:10,2,LI29,31,4,HARDWARE,HW Problem,29-3 PHJ OOT
121047,11/17/2014 0:26,,LI27,61,4,HARDWARE,HW Problem,"Klystron 27-6 constant cycling. Looks like water issues.
WG1 faults."
121107,11/19/2014 13:02,0.5,LI11,21,4,HARDWARE,HW Problem,11-2: Replace T20 network resistor
121181,11/21/2014 12:28,,LI21,21,4,HARDWARE,HW Problem,L1X phase and amplitude jitter has been worse since the PAMM 11/20/14.
121425,12/3/2014 10:21,,LI22,81,4,HARDWARE,HW Problem,Klys 22-8 MOD fault.
121511,12/7/2014 0:23,,LI02,41,4,HARDWARE,HW Problem,Won't reset.
121520,12/7/2014 17:47,0.75,LI16,81,4,HARDWARE,HW Problem,Station 16-8 has a WGV fault.
120928,11/12/2014 7:25,2,LI25,31,4,HARDWARE,HW Problem,"Klystron 25-3  mod fault.

mod HV ready"
120928,11/12/2014 7:25,0.2,LI25,31,4,HARDWARE,HW Problem,"Klystron 25-3  mod fault.

mod HV ready"
120951,11/12/2014 14:19,1,LI04,31,4,HARDWARE,HW Problem,4-3 Thyratron compartment deQing cap has a burnt lug
120988,11/13/2014 21:14,0.5,LI02,41,4,HARDWARE,HW Problem,2-4 WGV
121013,11/14/2014 13:47,0.5,LI28,31,4,HARDWARE,HW Problem,28-3 DQ current at 1A
121039,11/16/2014 10:59,0.75,LI30,71,4,HARDWARE,HW Problem,Klystron LI30-71 has many drop outs over the last 2 hrs.
121049,11/17/2014 4:07,,LI29,51,4,HARDWARE,HW Problem,"Klys 29-5 MOD fault, no reset.

See 121269"
121050,11/17/2014 6:01,0.5,LI22,61,4,HARDWARE,HW Problem,Klys 22-6 showing MKSU trigger enable fault.
121105,11/19/2014 12:56,1,LI09,81,4,HARDWARE,HW Problem,9-8: Replace EOLC stack 
120843,11/8/2014 4:18,0.5,LI04,41,4,HARDWARE,HW Problem,Klystron 4-4 (KLYS:LI04:41) has a waveguide vacuum fault. 
120886,11/10/2014 9:15,,LI04,81,4,HARDWARE,HW Problem,LI04 DL_WG_08 temperature out of tolerance low since 4-Nov. Not regulating well since 7-Nov.
120896,11/10/2014 12:04,1,LI09,51,4,HARDWARE,HW Problem,"KLYS 9-5 is exhibiting strange bouts of large phase jitter (see attached FTP).  This is not invasive to FACET operation, but it is contributing to general jitter in the machine."
120896,11/10/2014 12:04,3,LI09,51,4,HARDWARE,HW Problem,"KLYS 9-5 is exhibiting strange bouts of large phase jitter (see attached FTP).  This is not invasive to FACET operation, but it is contributing to general jitter in the machine."
120953,11/12/2014 14:24,1,LI05,51,4,HARDWARE,HW Problem,5-5 Core bias variac needs to be replaced
120965,11/13/2014 0:55,,LI20,41,4,HARDWARE,HW Problem,"Unable to rest. Mod fault lockout. Klystron LI20-4B

Pad gain 0.0. as well.
"
120965,11/13/2014 0:55,,LI20,41,4,HARDWARE,HW Problem,"Unable to rest. Mod fault lockout. Klystron LI20-4B

Pad gain 0.0. as well.
"
121102,11/19/2014 11:17,2,LI11,11,4,HARDWARE,HW Problem,11-1: Replace HV rectifier stack & Thyratron blower          
121102,11/19/2014 11:17,2,LI11,11,4,HARDWARE,HW Problem,11-1: Replace HV rectifier stack & Thyratron blower          
120117,10/14/2014 14:50,1,LI30,61,4,HARDWARE,HW Problem,"30-6 shows 461 faults since 8am today, we saw some KLT trips."
120117,10/14/2014 14:50,,LI30,61,4,HARDWARE,HW Problem,"30-6 shows 461 faults since 8am today, we saw some KLT trips."
120243,10/17/2014 10:42,2,LI02,51,4,HARDWARE,HW Problem,"Fire techs have replaced fire alarm monitoring modules for modulators 2-5 and 2-6.  The resistors across the feedthroughs at the top of the modulators, (nside the little box that the red cable comes out) are 3.6 k ohms.  This resistor value is not compatible with the new monitoring  modules and therefore should be changed to 470 ohms (1/4 watt to 2 watt).

This work should be coordinated with the fire tech because of the chance of causing a false fire alarm.   Fire alarm monitoring for these two modulators should be bypassed (fire techs do this) while the resistor is being replaced.   Mike Madayag (x4013) is the requester.

Account # 15569-A8001
"
120243,10/17/2014 10:42,2,LI02,51,4,HARDWARE,HW Problem,"Fire techs have replaced fire alarm monitoring modules for modulators 2-5 and 2-6.  The resistors across the feedthroughs at the top of the modulators, (nside the little box that the red cable comes out) are 3.6 k ohms.  This resistor value is not compatible with the new monitoring  modules and therefore should be changed to 470 ohms (1/4 watt to 2 watt).

This work should be coordinated with the fire tech because of the chance of causing a false fire alarm.   Fire alarm monitoring for these two modulators should be bypassed (fire techs do this) while the resistor is being replaced.   Mike Madayag (x4013) is the requester.

Account # 15569-A8001
"
120243,10/17/2014 10:42,1,LI02,51,4,HARDWARE,HW Problem,"Fire techs have replaced fire alarm monitoring modules for modulators 2-5 and 2-6.  The resistors across the feedthroughs at the top of the modulators, (nside the little box that the red cable comes out) are 3.6 k ohms.  This resistor value is not compatible with the new monitoring  modules and therefore should be changed to 470 ohms (1/4 watt to 2 watt).

This work should be coordinated with the fire tech because of the chance of causing a false fire alarm.   Fire alarm monitoring for these two modulators should be bypassed (fire techs do this) while the resistor is being replaced.   Mike Madayag (x4013) is the requester.

Account # 15569-A8001
"
120245,10/17/2014 11:13,15,LI05,71,4,HARDWARE,HW Problem,"Klystron mod fault 5-7.
Unable to remote reset."
120146,10/15/2014 9:16,0.7,LI25,71,4,HARDWARE,HW Problem,The phase and amplitude readbacks for klystron LI25 71 are not available. Tried IPLing PIOP with no improvement. All other status looks good. Suspect bad PAD.
120316,10/20/2014 9:45,0.5,LI20,51,4,HARDWARE,HW Problem,Klys 20-5 Mod fault - no remote reset
120502,10/28/2014 10:49,0.5,LI21,21,4,HARDWARE,HW Problem,21-2 PEM and engineering installing filtering on dequing circuit could not find job on PAMM list.
119385,9/21/2014 21:08,,LI29,71,4,HARDWARE,HW Problem,"Malfunctioning PIOP status. 
Klystron 29-7 and 25-1 report incorrect numbers in the value column. It flashes briefly but repeats often. PEM says klystrons appear to be function perfectly when checked locally.




"
120722,11/5/2014 11:14,1,LI29,51,4,HARDWARE,HW Problem,29-5 DQing current dropping when beam voltage raised above 340KV beam voltage.
119980,10/9/2014 18:35,,LI09,81,4,HARDWARE,HW Problem,"With VVS 5 on, having klystron 9-8 doesn't make the red/green aisle lights flash red.  With klystron 9-7 on, the red/green aisle lights correctly flash red."
120376,10/22/2014 10:55,1.5,LI05,41,4,HARDWARE,HW Problem,"5-4 MOD fault lockout, won't reset. 25 TOC's on the error counter."
120376,10/22/2014 10:55,3,LI05,41,4,HARDWARE,HW Problem,"5-4 MOD fault lockout, won't reset. 25 TOC's on the error counter."
121396,12/2/2014 6:41,1,LI24,61,4,HARDWARE,HW Problem,24-6 Beam Volts Jitter
119070,9/5/2014 17:51,,LI14,61,4,HARDWARE,HW Problem,Water leak from fitting in front of fiat rack for mod14-6.
119815,10/4/2014 16:50,0.75,LI22,81,4,HARDWARE,HW Problem,"22-8: MOD fault, no remote reset"
119909,10/8/2014 4:24,0.5,LI28,81,4,HARDWARE,HW Problem,28-8 MOD fault.  Won't reset.
120336,10/21/2014 8:55,6,LI21,31,4,HARDWARE,HW Problem,"Kly Mod 21-3:  at next opportunity (PAMM), intall tail clipper stack in 21-3 kly mod.  Take snapshot of BV waveform prior to install and after install."
120336,10/21/2014 8:55,1.5,LI21,31,4,HARDWARE,HW Problem,"Kly Mod 21-3:  at next opportunity (PAMM), intall tail clipper stack in 21-3 kly mod.  Take snapshot of BV waveform prior to install and after install."
120369,10/22/2014 6:13,6,LI26,81,4,HARDWARE,HW Problem,"28-6 has 566 amplitude faults in the past 22 hours.  Other stations in the sector are closer to 20 faults.  It always resets fine via EPICS, but the modulator probably needs some attention."
120369,10/22/2014 6:13,0.8,LI26,81,4,HARDWARE,HW Problem,"28-6 has 566 amplitude faults in the past 22 hours.  Other stations in the sector are closer to 20 faults.  It always resets fine via EPICS, but the modulator probably needs some attention."
120446,10/24/2014 15:24,4,LI28,61,4,HARDWARE,HW Problem,"28-6 trips off to HVR excessively frequently (couple times per hour).      We can reset it but it is a sever nuisance.
Set to standby please address."
120680,11/4/2014 9:46,0.2,LI28,21,4,HARDWARE,HW Problem,"Kly. LI 28 - 2 klys is ""MOD"" fault. Won't reset."
120034,10/13/2014 2:31,,LI22,51,4,HARDWARE,HW Problem,"22-5 MKSU fault, won't reset."
121011,11/14/2014 13:28,1,LI21,81,4,HARDWARE,HW Problem,21-8: This klystron has MOD faulted and will not reset remotely. 
120611,10/31/2014 16:37,,LI14,21,4,HARDWARE,HW Problem,14-2 This Klystron MOD faulted and won't reset remotely.   VVS breaker tripped.  
121487,12/5/2014 13:32,1,LI26,51,4,HARDWARE,HW Problem,26-5 showing beam volts jitter
121501,12/6/2014 7:58,,LI16,51,4,HARDWARE,HW Problem,Lots of reflected power faults from 16-5. duplicate see 117530 
121637,12/12/2014 11:27,0.25,LI23,61,4,HARDWARE,HW Problem,23-6 MOD fault no reset
121643,12/12/2014 14:26,4,LI26,31,4,HARDWARE,HW Problem,26-3 MOD fault no reset.  AC wiring to CB7 burnt.
121643,12/12/2014 14:26,1,LI26,31,4,HARDWARE,HW Problem,26-3 MOD fault no reset.  AC wiring to CB7 burnt.
121645,12/12/2014 15:09,0.2,LI10,71,4,HARDWARE,HW Problem,"10-7 MOD fault, won't remotely reset."
119829,10/5/2014 12:53,0.5,LI21,11,4,HARDWARE,HW Problem,"L1S 21-1 is having frequent beam volts dropouts.

"
120437,10/24/2014 12:01,,LI30,81,4,HARDWARE,HW Problem,30-8: RF AMPL Low OOT. BV and timing OK. Did not check SAT.
120706,11/4/2014 15:23,,LI28,21,4,HARDWARE,HW Problem,28-2: beam voltage is low due to radiation.  Changes to the station might have reduced radiation sufficiently to allow higher voltage operation.
120871,11/9/2014 12:19,,LI18,41,4,HARDWARE,HW Problem,Klystron 18-4 has a CBL fault. It has been tripping off repeatedly in the last hour.
120903,11/10/2014 14:51,1.5,LI02,21,4,HARDWARE,HW Problem,Station 2-2 is tripped on a klystron vacuum fault
121025,11/15/2014 3:23,0.5,LI23,21,4,HARDWARE,HW Problem,"Klys 23-2 AMPL is wandering.  Not maintaining a centroid, moving around enough to affect the beam a bit."
121025,11/15/2014 3:23,1.5,LI23,21,4,HARDWARE,HW Problem,"Klys 23-2 AMPL is wandering.  Not maintaining a centroid, moving around enough to affect the beam a bit."
121025,11/15/2014 3:23,0.5,LI23,21,4,HARDWARE,HW Problem,"Klys 23-2 AMPL is wandering.  Not maintaining a centroid, moving around enough to affect the beam a bit."
121063,11/17/2014 10:35,0.25,LI22,81,4,HARDWARE,HW Problem,PEM dispatched 
121108,11/19/2014 13:05,1,LI12,61,4,HARDWARE,HW Problem,12-6: Replace PFN compartment fan 
120580,10/30/2014 13:24,1,LI15,41,4,HARDWARE,HW Problem,station 15-4 exhibiting hi Beam Volts jitter and AMPL jitter (for some reason BV jitter only shows up on FTP when it's assigned to a beam code).
120728,11/5/2014 14:15,1,LI00,2,4,HARDWARE,HW Problem,K02 Thyratron compartment cooling fan is dead
121196,11/22/2014 4:19,0.5,LI29,51,4,HARDWARE,HW Problem,29-5 MOD fault. No remote reset
120140,10/15/2014 7:00,8,LI14,31,4,HARDWARE,HW Problem,Rad levels at station 14-3 are >5mR/h. Lead will need to be added to Klystron. 
120140,10/15/2014 7:00,2,LI14,31,4,HARDWARE,HW Problem,Rad levels at station 14-3 are >5mR/h. Lead will need to be added to Klystron. 
120652,11/3/2014 10:08,0.5,LI15,51,4,HARDWARE,HW Problem,Beam current start 334.0 A.s to 340.0 A.s. Beam voltage move 311.0 kV to 313.0 kV
121344,11/26/2014 15:41,0.5,LI22,81,4,HARDWARE,HW Problem,Klystron 22-8 mod fault.
121718,12/17/2014 8:59,,LI17,51,4,HARDWARE,HW Problem," PAD phase is - 45.9 / Expected = 0.0

 Forward Energy Peak = 37.54 / expected 38.0

 ""Low RF power""

 FOCUS magnet current 14.40 / Expected = 18.0"
119821,10/5/2014 5:25,,LI01,51,4,HARDWARE,HW Problem,1-5 has a WGV fault
120103,10/14/2014 11:00,1.5,LI02,81,4,HARDWARE,HW Problem,2-8: PAD -15V out of tolerance.
120199,10/16/2014 13:52,2,LI03,21,4,HARDWARE,HW Problem,3-2 Several bad PAD readings on klystron PIOP display.
120442,10/24/2014 14:31,0.3,LI21,21,4,HARDWARE,HW Problem,21-2 L1X structure temperature OOT Fac Inst Shop dispatched.
120442,10/24/2014 14:31,1,LI21,21,4,HARDWARE,HW Problem,21-2 L1X structure temperature OOT Fac Inst Shop dispatched.
120442,10/24/2014 14:31,1,LI21,21,4,HARDWARE,HW Problem,21-2 L1X structure temperature OOT Fac Inst Shop dispatched.
120442,10/24/2014 14:31,1,LI21,21,4,HARDWARE,HW Problem,21-2 L1X structure temperature OOT Fac Inst Shop dispatched.
120442,10/24/2014 14:31,1,LI21,21,4,HARDWARE,HW Problem,21-2 L1X structure temperature OOT Fac Inst Shop dispatched.
120442,10/24/2014 14:31,1,LI21,21,4,HARDWARE,HW Problem,21-2 L1X structure temperature OOT Fac Inst Shop dispatched.
120442,10/24/2014 14:31,1,LI21,21,4,HARDWARE,HW Problem,21-2 L1X structure temperature OOT Fac Inst Shop dispatched.
120442,10/24/2014 14:31,1,LI21,21,4,HARDWARE,HW Problem,21-2 L1X structure temperature OOT Fac Inst Shop dispatched.
120442,10/24/2014 14:31,,LI21,21,4,HARDWARE,HW Problem,21-2 L1X structure temperature OOT Fac Inst Shop dispatched.
120601,10/31/2014 7:16,,LI06,71,4,HARDWARE,HW Problem,Klys 6-7 is AMM; has low RF power
120631,11/2/2014 11:45,2,LI01,51,4,HARDWARE,HW Problem,"Station 1-5 faulted on Klystron Vacuum.

Appears to be a real leak or electrical leakage across the klystron ion pump.
5.5e10-7. Stabilized for now.

While have to wait for the PAMM on Tuesday November 11/4/14"
120860,11/8/2014 21:31,,LI14,51,4,HARDWARE,HW Problem,"14-5 MOD fault, won't reset."
121001,11/14/2014 10:15,0.25,LI17,41,4,HARDWARE,HW Problem,KLYS 17-4 is MOD faulted and won't reset remotely.
121136,11/20/2014 14:14,0.5,LI28,31,4,HARDWARE,HW Problem,28-3  Mod EOLC stack needs to be replaced.
121148,11/20/2014 17:24,0.1,LI16,81,4,HARDWARE,HW Problem,Won't reset.
121151,11/20/2014 17:33,0.75,LI09,21,4,HARDWARE,HW Problem,Won't reset.
121185,11/21/2014 13:44,,LI11,81,4,HARDWARE,HW Problem,"Tried doing phase scans on this station and noticed that the phase would not move beyond about 15 degrees. Also tried changing the PDES and trimming, but it would not trim to the new value. "
121210,11/22/2014 23:46,,LI17,61,4,HARDWARE,HW Problem,Tried to reset but it failed to come back on.
119937,10/8/2014 15:30,,LI02,31,4,HARDWARE,HW Problem,RFS 2-3 has a klystron magnet breaker fault.
121251,11/24/2014 15:58,0.75,LI09,11,4,HARDWARE,HW Problem,Klystron 9-1 mod fault. Unable to reset.
121289,11/25/2014 20:09,,LI30,51,4,HARDWARE,HW Problem,LI30 - 5 PIOP status on PAD is purple and has no read back on the panel. Tried to IPL the PIOP but doesn't fix it.
121510,12/7/2014 0:19,0,LI16,51,4,HARDWARE,HW Problem,"Modulator 16-5 is faulting on reflected power pretty frequently, it might need some attention."
121729,12/17/2014 16:57,,LI20,93,4,HARDWARE,HW Problem,Klystron LI20-3C is tripping on reflected energy fault. Klystron has been tripped off for more than 8 hrs. and started cycling on RE faults after resetting. 
120435,10/24/2014 10:47,,DR02,61,4,HARDWARE,HW Problem,SDR RF tripping repeatedly on over current.
120449,10/24/2014 18:23,0.5,LI04,51,4,HARDWARE,HW Problem,4-5 Had greater than 40 re faults today
120458,10/25/2014 8:55,1,LI25,31,4,HARDWARE,HW Problem,25-3 found HVR reset okay back to HVR within two minutes.
120471,10/26/2014 15:01,1,LI19,41,4,HARDWARE,HW Problem,19-4 Vacuum gauge controller failed. Tried activating the filament. no help.
120477,10/27/2014 8:04,2,LI21,11,4,HARDWARE,HW Problem,21-1 the PLC code should be updated to regulate the thyratron reservoir on voltage as was demonstrated in 29-1
120182,10/16/2014 5:33,,LI05,71,4,HARDWARE,HW Problem,5-7 MOD fault no reset
120209,10/16/2014 16:26,0.1,LI17,21,4,HARDWARE,HW Problem,17-2 Bad high power attenuator.  Replace IPA when spares are available. 
119935,10/8/2014 15:24,1,LI10,21,4,HARDWARE,HW Problem,10-2 shows EVOC fault.
119970,10/9/2014 14:25,1,LI02,51,4,HARDWARE,HW Problem,2-5 is faulted on waveguide vacuum.
120479,10/27/2014 9:05,1.5,LI29,21,4,HARDWARE,HW Problem,29-2 has low beam voltage for excessive radiation.  Several changes have been made to the station since it was lowered.  The beam voltage should be increased and the station re-surveyed.  
120527,10/28/2014 22:00,2,LI30,81,4,HARDWARE,HW Problem,"This klystron has been in amplitude mean status since the start of swing shift. However, the beam volts are ok. Is this just a software limit issue? "
120561,10/30/2014 8:00,1.5,LI04,71,4,HARDWARE,HW Problem,"4-7: Beam voltage is low, raise beam voltage, saturate station, and green piop"
119682,10/1/2014 7:31,1,LI00,11,4,HARDWARE,HW Problem,01-1A MKSU water summary shows ACC1 flashing.
119714,10/1/2014 13:25,0.5,LI30,71,4,HARDWARE,HW Problem,"Kly. 30 - 7 tripped off, won't come back on.Errors are 2 vac. faults, 1 drive fault, and 2 TOC faults."
119733,10/1/2014 17:26,1,LI23,21,4,HARDWARE,HW Problem,"23-2: MOD fault, no remote reset"
119765,10/2/2014 19:18,0.5,LI21,11,4,HARDWARE,HW Problem,21-1 L1S PIOP no IPL
119918,10/8/2014 8:22,,LI21,51,4,HARDWARE,HW Problem,"21-5  K26 contacts need to be replaced.
         T20 input snubber assem wire badlt burnt
         Cable between despiking coil and thyratron needs to be replaced."
119986,10/9/2014 19:43,1,LI11,71,4,HARDWARE,HW Problem,11-7: K38 relay hangs up with CB7 on.
119986,10/9/2014 19:43,1,LI11,71,4,HARDWARE,HW Problem,11-7: K38 relay hangs up with CB7 on.
120029,10/12/2014 14:58,0.2,LI26,11,4,HARDWARE,HW Problem,26-1: KMC fault.
120127,10/14/2014 19:40,0.5,LI06,71,4,HARDWARE,HW Problem,The HV/RESET light stays on.  
120268,10/18/2014 7:30,0.5,LI09,71,4,HARDWARE,HW Problem,Lots of OV and EOLC faults.
120374,10/22/2014 10:02,,LI26,41,4,HARDWARE,HW Problem,"26-4: MKSU fault, no remote reset"
120358,10/21/2014 14:53,0.5,LI28,61,4,HARDWARE,HW Problem,"28-6 repeated MOD faults, won't stay on."
120434,10/24/2014 10:34,0.5,LI02,61,4,HARDWARE,HW Problem,2-6 WGV.
120438,10/24/2014 12:09,0.5,LI02,61,4,HARDWARE,HW Problem,"2-6
VGC faulted"
120460,10/25/2014 20:47,1,LI02,61,4,HARDWARE,HW Problem,WGV on station 2-6.
121046,11/17/2014 0:25,1,LI24,21,4,HARDWARE,HW Problem,Klys 24-2 beam volts are kind of ratty
